"DeviceID","Camera","Property","Supported","FlagParent","Max","Min","Step","Default","Current","Auto","Manual"
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_VFR_ON","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOHDR","NO","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_HISTOGRAM","NO","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OIS","NO","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","Y","","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_HDR","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_FNF","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_ULTRALOWLIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","Y","","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_PREVIEW","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_VIDEO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_PHOTO","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_BLINK","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_SMILE","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","Y","","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_DEFAULT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_DIRECT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_SMOOTH","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_CONFIGCAPS","Y","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_ISPCONTROL","Y","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PROFILE","NO","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","Y","","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_ON","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_AUTO","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEAUTH_MODE","NO","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","Y","","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_METADATA_SYSTEMMEMORY","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","","","",,,"",""
"LAP2","FFC","KSCAMERA_EXTENDEDPROP_METADATA_ALIGNMENTREQUIRED","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CAPABILITY","Y","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CLEAR","Y","","","","",,,"",""
"LAP2","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_SET","Y","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_FOCUS","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXPOSURE","Y","","1","-13","1","-6","0","1","1"
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_ZOOM","Y","","500","0","1","0","0","0","1"
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_PAN","Y","","120","-120","1","0","0","0","1"
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_TILT","Y","","113","-113","1","0","0","0","1"
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_IRIS","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_ROLL","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_SCANMODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_PRIVACY","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_PANTILT","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_PAN_RELATIVE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_TILT_RELATIVE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_ROLL_RELATIVE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_ZOOM_RELATIVE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXPOSURE_RELATIVE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_IRIS_RELATIVE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_FOCUS_RELATIVE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_PANTILT_RELATIVE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_FOCAL_LENGTH","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_AUTO_EXPOSURE_PRIORITY","Y","","1","0","1","1","1","0","0"
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_BACKLIGHT_COMPENSATION","Y","","10","0","1","0","0","0","1"
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_BRIGHTNESS","Y","","255","0","1","66","0","0","1"
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_COLORENABLE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_CONTRAST","Y","","10","0","1","5","5","0","1"
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_GAMMA","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_HUE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_SATURATION","Y","","63","0","1","32","0","0","1"
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_SHARPNESS","Y","","4","0","1","2","0","0","1"
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE","Y","","10000","2500","500","4500","4500","1","1"
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_GAIN","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER_LIMIT","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE_COMPONENT","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_VIDEOPROCAMP_POWERLINE_FREQUENCY","Y","","2","0","1","1","1","0","0"
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_FLASH","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_IMAGE_PIN_CAPABILITY_PROPERTY","NO","","","","",,,"",""
"PRO3","FFC","PROPSETID_VIDCAP_CAMERACONTROL_REGION_OF_INTEREST","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_VIDCAP_DROPPEDFRAMES","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOFRAMERATE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMAXFRAMERATE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_MAXVIDFPS_PHOTORES","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_TORCHMODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FLASHMODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EXPOSUREMODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FIELDOFVIEW","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_CAMERAANGLEOFFSET","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOCONFIRMATION","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSPRIORITY","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSSTATE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOHDR","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_HISTOGRAM","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OIS","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_CONFIGCAPS","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_ISPCONTROL","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PROFILE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEAUTH_MODE","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CAPABILITY","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CLEAR","NO","","","","",,,"",""
"PRO3","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_SET","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_FOCUS","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXPOSURE","Y","","1","-13","1","-6","0","1","1"
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_ZOOM","Y","","500","0","1","0","0","0","1"
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_PAN","Y","","120","-120","1","0","0","0","1"
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_TILT","Y","","113","-113","1","0","0","0","1"
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_IRIS","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_ROLL","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_SCANMODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_PRIVACY","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_PANTILT","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_PAN_RELATIVE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_TILT_RELATIVE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_ROLL_RELATIVE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_ZOOM_RELATIVE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXPOSURE_RELATIVE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_IRIS_RELATIVE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_FOCUS_RELATIVE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_PANTILT_RELATIVE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_FOCAL_LENGTH","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_AUTO_EXPOSURE_PRIORITY","Y","","1","0","1","1","1","0","0"
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_BACKLIGHT_COMPENSATION","Y","","10","0","1","0","0","0","1"
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_BRIGHTNESS","Y","","255","0","1","66","0","0","1"
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_COLORENABLE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_CONTRAST","Y","","10","0","1","5","5","0","1"
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_GAMMA","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_HUE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_SATURATION","Y","","63","0","1","32","0","0","1"
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_SHARPNESS","Y","","4","0","1","2","0","0","1"
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE","Y","","10000","2500","500","4500","4500","1","1"
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_GAIN","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER_LIMIT","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE_COMPONENT","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_VIDEOPROCAMP_POWERLINE_FREQUENCY","Y","","2","0","1","1","1","0","0"
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_FLASH","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_IMAGE_PIN_CAPABILITY_PROPERTY","NO","","","","",,,"",""
"PRO3","RFC","PROPSETID_VIDCAP_CAMERACONTROL_REGION_OF_INTEREST","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_VIDCAP_DROPPEDFRAMES","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOFRAMERATE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMAXFRAMERATE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_MAXVIDFPS_PHOTORES","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_TORCHMODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FLASHMODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EXPOSUREMODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FIELDOFVIEW","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_CAMERAANGLEOFFSET","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOCONFIRMATION","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSPRIORITY","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSSTATE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOHDR","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_HISTOGRAM","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OIS","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_CONFIGCAPS","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_ISPCONTROL","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PROFILE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEAUTH_MODE","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CAPABILITY","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CLEAR","NO","","","","",,,"",""
"PRO3","RFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_SET","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_FOCUS","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_EXPOSURE","Y","","-5","-13","1","-6","-6","1","1"
"PRO4","IR","KSPROPERTY_CAMERACONTROL_ZOOM","Y","","61","1","1","1","1","0","1"
"PRO4","IR","KSPROPERTY_CAMERACONTROL_PAN","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_TILT","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_IRIS","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_ROLL","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_SCANMODE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_PRIVACY","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_PANTILT","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_PAN_RELATIVE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_TILT_RELATIVE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_ROLL_RELATIVE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_ZOOM_RELATIVE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_EXPOSURE_RELATIVE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_IRIS_RELATIVE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_FOCUS_RELATIVE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_PANTILT_RELATIVE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_FOCAL_LENGTH","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_AUTO_EXPOSURE_PRIORITY","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_BACKLIGHT_COMPENSATION","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_BRIGHTNESS","Y","","12","-12","1","0","0","0","1"
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_COLORENABLE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_CONTRAST","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_GAMMA","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_HUE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_SATURATION","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_SHARPNESS","Y","","127","-128","1","0","0","0","0"
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_GAIN","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER","Y","","61","1","1","1","1","0","1"
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER_LIMIT","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE_COMPONENT","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDEOPROCAMP_POWERLINE_FREQUENCY","Y","","2","0","1","1","0","1","1"
"PRO4","IR","KSPROPERTY_CAMERACONTROL_FLASH","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_IMAGE_PIN_CAPABILITY_PROPERTY","NO","","","","",,,"",""
"PRO4","IR","PROPSETID_VIDCAP_CAMERACONTROL_REGION_OF_INTEREST","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_VIDCAP_DROPPEDFRAMES","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","NO","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOFRAMERATE","Y","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMAXFRAMERATE","Y","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","Y","","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_PHOTOTRIGGERTIME_CLEAR","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_PHOTOTRIGGERTIME_SET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","","","",,,"",""
"PRO4","IR","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","Y","","","","",,,"",""
